timestamp,open_price,high_price,low_price,close_price,volume_from,volume_to
2024-12-29 19:00:00,3355.95,3363.58,3349.89,3356.15,17033.82,57162335.99
2024-12-29 20:00:00,3356.15,3356.16,3328.15,3352.45,25645.45,85665145.72
2024-12-29 21:00:00,3352.45,3361.62,3335.39,3344.6,22900.83,76717755.72
2024-12-29 22:00:00,3344.6,3355.28,3320.02,3334.37,24909.05,83140725.28
2024-12-29 23:00:00,3334.37,3360.23,3319.97,3350.43,39000.71,130185450.8
2024-12-30 00:00:00,3350.43,3385.23,3341.31,3378.98,37273.88,125552239.16
2024-12-30 01:00:00,3378.98,3430.01,3376.82,3413.71,75402.4,256888839.39
2024-12-30 02:00:00,3413.71,3419.03,3397.63,3409.81,38587.47,131466457.84
2024-12-30 03:00:00,3409.81,3417.49,3395.59,3396.06,23390.07,79697923.18
2024-12-30 04:00:00,3396.06,3409.08,3383.62,3383.79,10310.35,35032065.91
2024-12-30 05:00:00,3383.79,3401.82,3381.06,3400.63,7590.48,25737562.02
2024-12-30 06:00:00,3400.63,3423.62,3399.43,3423.61,11453.81,39143203.29
2024-12-30 07:00:00,3423.61,3425.13,3402.84,3420.38,11146.07,38068758.52
2024-12-30 08:00:00,3420.38,3427.73,3406.09,3415.45,11777.74,40246902.17
2024-12-30 09:00:00,3415.45,3421.24,3406.16,3415.67,9230.1,31515622.36
2024-12-30 10:00:00,3415.67,3421.29,3405.81,3405.99,5624.32,19206618.07
2024-12-30 11:00:00,3405.99,3418.82,3388.95,3417.7,9726.08,33140294.02
2024-12-30 12:00:00,3417.7,3425.05,3398.4,3403.72,24817.19,84706556.66
2024-12-30 13:00:00,3403.72,3407.76,3324.47,3330.69,72167.34,242401428.78
2024-12-30 14:00:00,3330.69,3346.59,3303.38,3307.39,77006.52,256141034.0
2024-12-30 15:00:00,3307.39,3337.32,3297.17,3318.19,94149.5,311963150.89
2024-12-30 16:00:00,3318.19,3336.12,3311.17,3333.83,49532.09,164714089.61
2024-12-30 17:00:00,3333.83,3403.6,3326.26,3385.79,78171.19,263257387.57
2024-12-30 18:00:00,3385.79,3401.82,3377.63,3393.35,65378.41,221778695.78
2024-12-30 19:00:00,3393.35,3403.44,3384.94,3398.35,41725.93,141655362.96
2024-12-30 20:00:00,3398.35,3415.8,3392.31,3395.7,36952.81,125721780.31
2024-12-30 21:00:00,3395.7,3397.21,3305.17,3314.69,79213.68,264257202.63
2024-12-30 22:00:00,3314.69,3362.46,3313.24,3353.69,39850.34,132944430.6
2024-12-30 23:00:00,3353.69,3362.97,3342.2,3356.45,31029.68,104040465.26
2024-12-31 00:00:00,3356.45,3359.32,3322.33,3323.7,35264.41,117968893.03
2024-12-31 01:00:00,3323.7,3339.59,3310.44,3335.27,43266.28,143828830.81
2024-12-31 02:00:00,3335.27,3343.74,3327.57,3337.97,21205.25,70765554.61
2024-12-31 03:00:00,3337.97,3341.93,3327.14,3335.21,19783.34,65968900.34
2024-12-31 04:00:00,3335.21,3347.8,3325.71,3328.7,5900.13,19685681.23
2024-12-31 05:00:00,3328.7,3343.38,3324.07,3339.33,4378.23,14607171.74
2024-12-31 06:00:00,3339.33,3358.69,3335.17,3348.93,9039.72,30312311.07
2024-12-31 07:00:00,3348.93,3356.91,3345.79,3348.98,4408.45,14774335.7
2024-12-31 08:00:00,3348.98,3404.59,3348.2,3374.68,14526.71,49089497.19
2024-12-31 09:00:00,3374.68,3389.05,3372.75,3383.66,6383.99,21591838.92
2024-12-31 10:00:00,3383.66,3394.61,3374.45,3389.53,7042.64,23857230.56
2024-12-31 11:00:00,3389.53,3394.6,3384.77,3389.54,5052.8,17141102.42
2024-12-31 12:00:00,3389.54,3408.81,3387.65,3387.88,28994.9,98537776.62
2024-12-31 13:00:00,3387.88,3437.15,3387.85,3423.86,42549.5,145406078.4
2024-12-31 14:00:00,3423.86,3446.75,3415.85,3422.63,62213.26,213263033.24
2024-12-31 15:00:00,3422.63,3429.44,3400.7,3408.59,51926.24,177282573.19
2024-12-31 16:00:00,3408.59,3411.34,3384.86,3402.0,43567.44,148194825.51
2024-12-31 17:00:00,3402.0,3404.17,3325.28,3358.18,66451.76,223123065.57
2024-12-31 18:00:00,3358.18,3367.99,3345.3,3356.7,40550.73,136129585.22
